,Rk,Age,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X2PA,X2P.,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Fvot,FRank,Score
710,154,28,32,7,14.4,2.4,4.6,0.514,0.0,0.0,4.6,0.517,1.1,1.6,2.1,2.7,4.8,0.6,0.4,0.4,0.7,1.6,5.9,5597,67,127.8
711,36,28,65,65,27.5,4.4,10.4,0.42,1.7,4.2,6.2,0.43799999999999994,2.5,3.1,0.4,3.4,3.8,3.5,1.5,0.7,2.4,2.3,12.9,5336,51,100.8
712,83,24,74,74,33.2,4.6,10.8,0.426,2.1,5.6,5.2,0.473,2.1,2.6,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,13.4,1376,38,57.2
713,143,29,68,68,34.2,9.3,18.0,0.516,2.5,6.1,11.9,0.565,5.3,5.9,0.5,6.4,6.8,5.4,0.7,1.8,3.0,2.0,26.4,2238406,1,1.0
714,304,29,59,59,28.0,5.7,12.4,0.45799999999999996,2.3,5.6,6.8,0.494,4.0,4.5,1.7,7.5,9.3,1.7,0.7,0.4,1.5,2.0,17.6,771929,5,5.8
715,301,21,66,4,13.8,1.7,2.9,0.58,0.0,0.1,2.8,0.59,0.6,1.2,1.3,2.0,3.3,0.6,0.5,0.8,0.5,1.6,4.0,7166,60,124.2
716,46,25,42,0,13.8,1.6,3.0,0.54,0.0,0.0,3.0,0.54,1.0,1.5,1.7,2.6,4.3,0.8,0.4,0.5,0.5,1.3,4.2,2197,113,147.0
717,336,26,82,82,36.4,7.2,15.5,0.466,1.8,5.0,10.5,0.517,3.9,4.4,0.5,4.7,5.2,4.0,1.5,0.3,2.3,3.3,20.1,109913,12,45.5
718,479,27,73,73,34.3,7.9,16.2,0.488,3.1,7.1,9.0,0.526,1.1,1.3,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0,1239768,5,6.0
719,452,20,32,12,20.1,2.5,5.9,0.423,0.3,1.2,4.7,0.46,0.8,0.8,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,6.1,1055,95,118.8
720,279,28,71,13,19.6,3.1,5.5,0.5710000000000001,0.0,0.0,5.5,0.5710000000000001,0.5,1.0,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,6.7,13819,45,73.2
721,142,23,52,43,29.3,5.5,12.8,0.429,0.8,2.6,10.2,0.457,1.6,2.2,0.5,3.8,4.3,6.0,2.0,0.5,2.9,3.3,13.4,16981,31,51.0
722,411,22,48,48,32.4,8.1,18.5,0.439,1.9,4.8,13.8,0.45399999999999996,4.5,5.7,1.3,5.3,6.6,1.2,0.8,2.4,1.9,2.9,22.7,1116769,4,3.8
723,13,24,74,67,26.7,3.1,5.9,0.527,0.3,0.8,5.1,0.556,1.4,2.0,1.1,4.2,5.4,2.7,1.6,0.8,1.3,1.5,7.9,38335,32,110.2
724,103,26,32,2,15.0,1.2,3.1,0.384,0.1,0.5,2.6,0.415,0.7,1.3,1.0,2.3,3.3,1.8,0.5,0.3,0.8,1.4,3.2,685,139,163.8
725,278,36,73,4,21.6,3.0,6.6,0.45899999999999996,2.2,5.2,1.5,0.537,0.9,1.0,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,99576,14,82.2
726,280,22,77,37,31.2,6.1,13.5,0.45,2.1,5.6,7.9,0.511,1.9,2.7,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,524927,10,47.0
727,305,31,78,78,32.2,5.2,12.1,0.42700000000000005,3.1,7.6,4.5,0.474,2.9,3.3,0.8,4.7,5.6,6.9,1.1,0.2,2.3,2.5,16.2,322036,8,37.5
728,378,27,77,10,18.0,2.9,5.0,0.583,0.1,0.2,4.8,0.599,1.3,1.6,1.6,4.5,6.1,2.1,0.5,1.3,1.3,2.5,7.1,6764,68,77.8
729,453,29,12,0,4.9,0.6,1.8,0.33299999999999996,0.2,0.4,1.3,0.313,0.6,1.1,0.1,0.8,0.8,0.2,0.1,0.0,0.3,0.3,1.9,2907,96,142.2
730,239,25,60,60,32.2,8.9,18.1,0.491,2.8,6.8,11.3,0.541,3.9,4.4,0.6,3.2,3.8,5.1,1.1,0.3,2.3,2.0,24.4,2170833,1,1.0
731,7,32,75,75,33.5,9.2,18.0,0.51,0.4,1.2,16.7,0.526,4.5,5.3,3.3,5.2,8.5,2.0,0.6,1.2,1.5,2.1,23.1,578853,8,5.8
732,463,27,82,7,22.6,3.7,8.6,0.42700000000000005,0.8,2.8,5.8,0.495,1.0,1.5,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2,9.2,21254,27,50.5
733,478,29,73,31,18.5,1.4,3.7,0.382,0.7,1.7,2.0,0.364,0.6,0.7,0.6,1.8,2.4,0.6,0.4,0.2,0.5,1.8,4.1,2852,104,101.2
734,169,26,58,2,14.9,2.2,5.9,0.371,1.3,3.8,2.1,0.418,0.6,0.7,0.2,1.4,1.6,1.0,0.6,0.1,0.3,0.7,6.2,2772,74,77.8
735,314,20,68,68,29.7,5.5,12.7,0.434,2.1,5.9,6.8,0.49700000000000005,2.1,2.4,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,43622,25,53.2
736,248,33,82,82,36.9,10.5,19.3,0.542,1.8,5.0,14.3,0.603,4.7,6.5,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5,2638294,1,1.2
737,402,23,14,0,4.7,0.1,0.9,0.154,0.0,0.2,0.7,0.2,0.2,0.4,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,0.5,2282,79,114.8
738,29,20,52,50,34.2,3.9,10.8,0.36,1.7,5.7,5.2,0.42,0.6,1.4,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3,10.2,607961,6,36.2
739,71,27,14,0,9.9,1.0,2.4,0.41200000000000003,0.1,0.9,1.6,0.545,0.1,0.1,0.1,1.0,1.1,0.9,0.4,0.0,0.2,0.5,2.3,1906,86,118.2
740,520,31,79,19,32.8,7.4,16.9,0.435,2.4,6.6,10.4,0.484,5.5,6.2,0.5,2.0,2.5,5.3,1.1,0.2,3.0,1.3,22.6,7005,17,41.0
741,319,31,61,15,25.6,2.7,5.7,0.48100000000000004,1.0,2.8,2.8,0.599,1.1,1.6,0.4,2.7,3.0,0.9,1.2,0.4,1.1,1.6,7.5,15856,43,115.8
742,371,25,49,3,8.5,1.0,1.6,0.613,0.1,0.4,1.2,0.721,0.4,0.6,0.4,1.4,1.8,0.4,0.5,0.9,0.3,1.0,2.5,498,79,130.0
743,347,24,2,0,4.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1195,99,124.8
744,25,28,50,14,14.3,1.8,4.3,0.423,1.2,3.1,1.2,0.525,0.3,0.4,0.1,1.8,1.9,0.6,0.2,0.1,0.4,1.1,5.2,4245,84,132.5
745,272,21,73,9,20.0,2.8,6.4,0.44299999999999995,1.1,2.7,3.7,0.46299999999999997,0.9,1.0,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,3778,67,74.2
746,277,22,20,1,16.3,2.5,6.3,0.392,1.4,4.0,2.3,0.457,0.4,0.6,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,6.7,184,119,150.0
747,129,32,1,1,13.0,1.0,2.0,0.5,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,369,87,137.8
748,427,22,26,4,12.5,1.2,3.5,0.33299999999999996,0.5,1.5,1.9,0.36,0.7,0.8,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.0,3.4,601,105,123.8
749,64,25,48,20,29.9,5.1,10.5,0.485,1.3,3.4,7.1,0.532,1.6,1.8,0.5,2.8,3.3,3.2,0.9,0.3,1.4,2.7,13.0,39598,17,43.5
750,127,28,54,3,18.8,2.0,5.3,0.382,0.9,2.3,3.0,0.391,1.4,1.7,0.2,1.7,1.9,3.0,0.6,0.1,1.2,1.5,6.3,185,87,118.8
751,339,24,15,4,8.4,0.9,1.9,0.46399999999999997,0.5,1.4,0.5,0.7140000000000001,0.3,0.3,0.3,0.7,1.0,0.2,0.1,0.1,0.3,0.7,2.5,1143,129,155.0
752,38,21,62,0,9.4,1.2,2.9,0.41,0.5,1.3,1.5,0.469,0.4,0.5,0.2,0.9,1.1,0.5,0.2,0.1,0.4,0.6,3.2,2554,67,104.8
753,345,19,63,0,13.6,2.4,6.7,0.36,1.3,3.9,2.9,0.385,0.5,0.6,0.1,0.9,1.0,1.4,0.3,0.1,0.8,1.0,6.7,4432,62,106.2
754,317,25,4,0,5.0,1.0,1.8,0.5710000000000001,0.0,0.0,1.8,0.5710000000000001,0.0,0.3,0.8,1.8,2.5,0.0,0.3,0.0,0.0,1.3,2.0,1268,123,152.0
755,177,40,65,0,20.0,3.1,7.1,0.434,1.0,3.0,4.2,0.506,1.7,2.0,0.3,1.9,2.2,2.5,0.7,0.2,1.6,1.9,8.9,1808860,2,33.0
756,170,33,73,73,33.0,5.9,14.2,0.42,1.5,4.4,9.8,0.456,3.8,4.6,1.1,7.0,8.1,4.2,0.7,1.4,2.7,2.5,17.2,80251,24,53.8
757,181,33,82,82,25.3,3.5,6.8,0.518,0.0,0.0,6.8,0.518,1.3,2.0,2.2,5.4,7.6,1.8,0.5,0.7,1.2,2.1,8.4,23934,35,58.8
758,40,31,80,2,24.3,4.2,9.6,0.441,1.9,4.9,4.6,0.509,1.9,2.0,0.3,1.6,1.9,1.9,0.8,0.2,1.2,1.1,12.1,12068,34,92.2
759,174,23,42,0,5.3,0.5,1.1,0.43799999999999994,0.1,0.4,0.8,0.515,0.3,0.5,0.2,0.2,0.4,0.2,0.1,0.0,0.1,0.8,1.4,2505,68,105.2
760,352,28,54,21,26.8,4.9,11.3,0.429,1.6,4.3,7.0,0.467,2.3,2.9,0.8,4.6,5.4,1.3,0.6,0.2,1.2,1.9,13.6,25191,34,107.5
761,388,24,5,0,5.6,0.8,2.8,0.28600000000000003,0.4,1.6,1.2,0.33299999999999996,0.4,0.4,0.0,0.8,0.8,0.6,0.0,0.0,0.0,0.0,2.4,1262,96,123.2
762,454,23,54,11,29.9,3.5,9.5,0.36700000000000005,1.4,4.6,4.9,0.429,1.8,2.5,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5,10.2,29252,22,86.2
763,93,31,66,10,21.5,2.5,6.7,0.379,0.8,2.9,3.8,0.456,1.8,2.1,0.2,2.2,2.4,3.0,1.2,0.2,1.8,2.7,7.7,1933,78,110.2
764,213,22,75,30,22.1,3.6,8.2,0.442,1.2,3.6,4.7,0.523,1.1,1.4,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8,9.6,4452,61,71.2
765,167,19,14,0,18.1,3.2,7.9,0.405,0.0,0.1,7.9,0.409,0.7,1.5,0.8,2.3,3.1,3.8,0.9,0.3,1.2,1.6,7.1,11551,35,92.8
766,353,28,73,73,27.0,4.5,9.4,0.48,1.0,2.8,6.6,0.529,1.4,1.8,1.0,4.6,5.6,1.9,0.8,0.5,1.7,3.0,11.5,9492,56,68.5
767,96,20,72,49,21.2,2.8,6.6,0.423,0.8,2.6,4.0,0.509,1.3,2.2,1.1,4.4,5.5,1.2,0.7,1.0,1.5,2.8,7.7,5039,71,81.8
768,461,30,52,3,13.0,2.7,6.7,0.395,1.7,4.5,2.2,0.44799999999999995,0.8,1.1,0.4,2.2,2.6,0.8,0.2,0.4,0.8,2.0,7.7,311,98,139.5
769,521,31,78,78,25.7,3.3,7.2,0.45799999999999996,1.6,3.9,3.3,0.512,1.3,1.6,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5,9.5,2393,112,105.2
770,405,27,74,26,19.4,3.0,5.0,0.601,0.0,0.0,5.0,0.602,1.1,2.4,1.8,3.6,5.4,1.9,0.7,1.1,1.4,2.5,7.1,2622,100,144.2
771,111,24,4,0,8.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.3,2.0,2.3,0.5,0.5,0.5,0.3,1.8,1.0,4598,76,88.8
772,522,24,3,0,3.7,0.7,2.0,0.33299999999999996,0.3,1.7,0.3,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,1.7,207,117,133.8
773,128,27,38,3,18.7,1.4,4.0,0.36200000000000004,0.8,2.1,1.9,0.35100000000000003,0.7,0.7,0.4,1.3,1.7,3.8,0.4,0.0,1.3,1.8,4.3,13206,33,91.8
774,195,24,59,36,21.4,2.5,5.0,0.495,0.8,2.0,3.0,0.547,0.7,1.0,0.8,2.0,2.7,0.9,0.8,0.7,0.7,1.7,6.5,4979,72,83.8
775,275,26,72,36,16.8,2.1,4.3,0.489,0.6,1.8,2.5,0.613,0.6,0.8,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4,422,79,133.8
776,294,25,33,2,7.7,1.4,2.4,0.59,0.3,0.8,1.6,0.6729999999999999,0.3,0.3,0.4,1.8,2.1,0.5,0.2,0.0,0.3,1.1,3.4,3264,91,139.8
777,39,29,74,30,22.3,5.5,10.9,0.507,0.5,1.2,9.7,0.52,1.7,2.1,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,13.2,62966,18,52.8
778,88,26,52,2,16.1,1.5,4.4,0.332,0.3,1.1,3.3,0.365,1.4,1.7,0.7,1.9,2.7,2.2,0.8,0.4,1.0,1.9,4.6,3194,72,111.2
779,273,24,74,74,25.0,3.8,7.6,0.504,0.0,0.0,7.5,0.505,1.6,2.3,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,9.2,9353,57,77.8
780,106,30,12,12,31.1,5.3,14.0,0.381,2.0,6.4,7.6,0.44,4.4,5.5,0.0,2.3,2.3,4.1,1.0,0.3,1.5,2.0,17.1,11835,43,57.0
781,249,27,36,10,19.1,3.4,8.9,0.38299999999999995,0.7,2.7,6.2,0.435,1.8,2.3,0.4,2.1,2.5,3.5,0.8,0.2,1.4,1.3,9.3,942,97,119.8
782,362,26,53,7,20.0,2.7,5.9,0.45799999999999996,1.2,3.2,2.7,0.5589999999999999,1.1,1.2,1.1,3.3,4.3,1.0,0.6,0.5,0.8,1.5,7.6,677,133,157.0
783,443,29,76,1,18.5,3.6,6.9,0.527,0.9,2.1,4.8,0.5820000000000001,0.7,1.0,0.7,2.6,3.3,1.1,0.3,0.1,1.0,1.9,8.8,602,72,126.5
784,406,29,55,35,16.7,1.9,3.3,0.583,0.0,0.0,3.3,0.583,0.5,1.1,1.4,2.7,4.1,0.8,0.3,0.5,1.1,1.4,4.3,1577,120,150.5
785,474,30,45,36,25.2,3.4,8.0,0.419,2.0,5.2,2.8,0.49200000000000005,0.9,1.0,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,9.5,26374,26,84.2
786,136,24,10,0,12.5,1.3,4.7,0.27699999999999997,0.4,2.3,2.4,0.375,0.4,0.8,0.3,1.5,1.8,1.0,0.6,0.2,0.2,1.3,3.4,652,111,130.8
787,281,28,1,0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,139,160.0
788,472,32,10,0,15.9,2.5,5.7,0.439,2.1,4.5,1.2,0.33299999999999996,0.0,0.0,0.3,2.0,2.3,1.0,0.4,0.1,0.7,1.4,7.1,2614,109,145.0
789,354,22,3,0,8.3,1.3,2.0,0.667,0.0,0.3,1.7,0.8,0.7,0.7,0.0,0.7,0.7,2.3,1.0,0.0,0.3,0.3,3.3,653,104,123.2
790,196,24,76,3,17.0,4.6,7.2,0.635,0.0,0.1,7.1,0.6409999999999999,1.8,2.9,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,11.0,3892,85,136.8
791,209,25,20,0,18.9,2.1,5.5,0.376,1.0,2.9,2.6,0.431,0.3,0.5,0.5,1.4,1.9,1.1,1.6,0.3,1.0,1.4,5.4,316,144,166.2
792,486,21,65,62,28.2,4.7,9.8,0.479,0.9,2.4,7.4,0.519,2.5,3.2,1.4,5.0,6.4,1.3,0.6,1.8,1.5,2.9,12.7,52214,22,52.2
793,528,26,5,0,3.8,0.2,1.2,0.16699999999999998,0.0,0.0,1.2,0.16699999999999998,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.2,0.4,514,109,125.8
794,344,24,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,846,100,121.2
795,49,29,67,21,20.5,2.6,5.5,0.461,1.1,2.7,2.8,0.505,0.5,0.7,0.8,3.3,4.1,1.3,0.7,0.2,0.8,2.1,6.8,1069,52,76.8
796,370,23,30,6,15.7,1.8,3.5,0.524,0.0,0.0,3.5,0.529,0.7,0.9,1.6,4.0,5.6,0.7,1.0,0.7,0.9,2.0,4.4,1799,113,107.2
797,105,37,15,0,5.0,0.9,1.3,0.684,0.0,0.0,1.3,0.684,0.3,0.9,0.5,0.9,1.3,0.3,0.0,0.0,0.5,0.5,2.1,7445,58,123.2
798,534,32,80,8,17.4,2.5,6.1,0.41200000000000003,1.5,4.1,2.0,0.48100000000000004,0.7,0.8,0.3,1.3,1.6,0.5,0.5,0.1,0.5,1.3,7.3,7965,16,79.2
799,33,29,64,64,31.0,4.2,10.2,0.415,1.4,4.3,5.9,0.473,1.7,2.0,0.9,3.9,4.8,5.5,1.0,0.4,2.0,1.1,11.6,8803,44,59.8
800,74,24,4,0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,7945,63,122.0
801,462,24,41,0,12.8,1.5,3.8,0.39,1.0,2.4,1.3,0.37,0.5,0.7,0.1,1.5,1.6,1.0,0.2,0.1,0.6,0.6,4.4,1493,94,122.2
802,263,22,75,73,32.6,6.7,13.5,0.499,1.5,3.7,9.7,0.5379999999999999,3.5,4.2,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,18.5,114929,22,53.8
803,342,26,55,14,27.2,5.6,12.4,0.447,2.5,6.5,5.9,0.525,2.0,2.5,1.1,6.3,7.4,1.5,0.8,0.7,1.1,2.0,15.6,32075,29,60.5
804,494,27,57,57,29.5,7.0,14.7,0.475,1.1,3.6,11.2,0.527,1.4,1.6,1.8,7.4,9.2,3.4,1.0,1.1,1.9,2.5,16.5,12734,48,114.5
805,493,22,54,16,16.2,1.9,4.3,0.444,0.4,1.2,3.1,0.5,0.7,1.1,1.3,4.5,5.8,0.6,0.4,0.3,0.6,1.3,4.9,2968,95,141.8
806,413,24,70,18,15.2,2.1,5.3,0.401,0.8,2.7,2.7,0.516,0.5,0.6,0.2,1.5,1.7,1.3,0.5,0.2,0.9,1.6,5.5,15432,42,111.5
807,18,20,74,62,20.0,2.2,4.7,0.47100000000000003,1.0,2.7,2.0,0.604,0.5,0.8,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.8,5.9,4429,24,102.5
808,511,25,6,4,13.3,1.2,2.7,0.43799999999999994,0.7,1.8,0.8,0.6,0.3,0.5,0.5,1.3,1.8,0.3,0.2,0.2,0.2,1.0,3.3,1263,125,153.0
809,23,31,18,0,10.1,0.5,1.2,0.409,0.0,0.0,1.2,0.409,0.2,0.7,0.5,2.1,2.6,0.2,0.1,0.2,0.5,1.1,1.2,6996,61,81.2
810,90,29,53,7,14.0,2.3,3.9,0.58,0.2,0.4,3.5,0.595,0.9,1.3,0.6,3.2,3.8,1.0,0.3,0.4,0.7,1.3,5.7,47561,30,62.8
811,409,24,77,77,31.6,5.8,11.5,0.503,1.8,4.1,7.4,0.537,1.4,1.7,1.3,5.1,6.4,2.0,1.5,0.5,1.0,2.0,14.7,36302,28,53.5
812,484,32,82,34,27.8,2.1,5.4,0.39,1.4,3.8,1.6,0.435,0.5,0.7,1.1,4.4,5.6,0.9,1.0,0.3,0.9,2.5,6.1,21879,39,67.2
813,448,23,81,5,20.7,3.1,6.1,0.508,0.4,1.6,4.5,0.612,0.7,1.1,1.0,3.5,4.5,2.0,0.8,0.5,0.8,2.0,7.3,10131,55,118.0
814,107,25,82,5,18.1,2.0,4.8,0.423,0.9,2.6,2.2,0.506,0.5,0.5,0.4,1.5,2.0,1.1,0.3,0.3,0.5,1.5,5.4,1775,81,78.8
815,45,29,11,11,30.4,4.4,10.8,0.40299999999999997,2.2,5.5,5.4,0.40700000000000003,1.3,1.5,1.5,2.6,4.1,2.9,1.7,0.5,2.3,3.1,12.2,6725,51,96.8
816,321,22,57,10,16.9,1.6,3.9,0.409,0.3,1.4,2.5,0.503,0.5,0.6,0.3,1.2,1.4,1.4,0.8,0.2,0.7,1.2,4.0,21266,28,85.2
817,393,28,82,3,15.5,1.3,3.2,0.39799999999999996,0.8,2.1,1.2,0.42100000000000004,0.5,0.6,0.4,2.0,2.4,0.7,0.6,0.3,0.4,1.1,3.9,5601,66,127.2
818,340,29,82,36,25.7,3.4,8.3,0.41100000000000003,1.9,5.0,3.3,0.47,1.3,1.4,0.3,1.6,1.9,2.8,0.7,0.1,1.3,1.6,10.0,36836,22,47.8
819,171,37,77,63,23.5,3.7,8.1,0.45799999999999996,0.6,1.6,6.6,0.48100000000000004,2.1,2.7,1.7,6.4,8.0,3.1,0.3,1.0,1.4,1.6,10.1,15833,16,51.2
820,173,27,79,79,36.6,7.3,17.0,0.43,3.1,7.7,9.3,0.45399999999999996,4.3,5.2,0.9,4.7,5.7,3.3,2.0,0.5,2.7,2.9,21.9,881287,5,5.8
821,341,32,38,37,30.1,5.3,11.4,0.46399999999999997,1.0,3.0,8.5,0.506,2.9,4.2,1.7,4.7,6.4,2.8,1.0,1.2,1.9,2.6,14.6,10388,53,77.2
822,538,23,54,12,15.3,1.5,4.3,0.34600000000000003,0.7,2.0,2.3,0.355,0.4,0.5,0.2,2.2,2.4,0.9,0.4,0.3,0.8,1.6,4.0,302,101,141.0
823,137,21,2,0,1.5,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,161,88,115.2
824,2,27,70,8,19.4,1.9,5.2,0.35600000000000004,1.5,4.2,1.0,0.384,0.7,0.9,0.6,3.1,3.7,0.8,0.5,0.4,0.9,2.1,5.9,12948,47,69.5
825,408,29,23,1,8.5,0.6,2.1,0.28600000000000003,0.1,1.0,1.2,0.40700000000000003,0.6,0.7,0.3,0.8,1.2,0.4,0.3,0.1,0.5,1.0,2.0,1053,103,126.8
826,108,24,33,18,22.4,3.7,7.6,0.484,1.4,3.2,4.5,0.514,0.7,0.8,0.3,2.2,2.5,2.7,0.4,0.0,1.0,1.8,9.5,6902,50,96.2
827,231,24,5,1,9.0,1.4,4.0,0.35,0.6,2.8,1.2,0.667,0.4,0.4,0.0,1.0,1.0,0.6,0.6,0.0,0.4,1.4,3.8,133,111,126.8
828,432,31,65,63,26.2,3.6,7.6,0.46799999999999997,0.8,2.3,5.3,0.526,0.4,0.7,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,8.3,35281,23,45.5
829,446,31,28,3,14.0,1.5,4.2,0.359,0.3,0.9,3.3,0.374,1.6,2.0,0.2,1.1,1.4,2.8,0.5,0.1,1.1,1.0,4.9,1035,105,127.8
830,492,21,28,0,7.6,0.8,2.0,0.41100000000000003,0.5,1.3,0.7,0.474,0.1,0.2,0.1,0.6,0.8,0.5,0.2,0.1,0.2,0.5,2.3,1544,93,121.8
831,367,25,41,0,12.1,1.7,3.7,0.457,0.5,1.1,2.5,0.48100000000000004,0.6,0.9,0.2,1.0,1.2,1.8,0.3,0.1,0.9,0.9,4.5,1742,82,112.2
832,158,33,82,2,16.6,2.7,6.7,0.406,1.0,2.8,3.9,0.444,0.4,0.5,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1,6.9,1449,36,89.2
833,76,26,62,52,27.9,4.3,8.8,0.489,2.0,4.5,4.3,0.536,0.6,0.8,0.4,2.0,2.5,1.5,0.8,0.2,0.8,1.1,11.3,2864,103,142.0
834,208,26,3,0,2.3,0.3,0.7,0.5,0.3,0.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108,120,135.2
835,247,27,45,45,26.7,5.5,12.8,0.426,1.2,3.8,9.1,0.475,2.5,3.0,0.6,2.1,2.8,5.3,0.6,0.1,2.2,1.9,14.6,9937,41,58.2
836,251,37,20,0,8.2,0.6,1.4,0.444,0.1,0.4,1.0,0.5,0.2,0.4,0.1,0.8,0.9,0.8,0.1,0.1,0.3,0.6,1.5,4501,77,132.8
837,224,24,48,2,15.5,2.8,5.0,0.56,0.1,0.6,4.4,0.624,0.8,1.2,1.2,3.2,4.4,1.3,0.4,0.6,0.5,2.0,6.5,3689,89,135.0
838,436,27,77,77,29.3,4.5,10.7,0.418,1.2,3.5,7.2,0.451,2.9,3.3,0.6,4.0,4.6,5.3,1.6,0.1,2.7,2.7,13.1,16243,32,52.8
839,113,27,80,80,31.7,4.3,10.5,0.413,2.5,6.9,3.6,0.49700000000000005,1.5,1.7,0.7,4.7,5.4,2.0,1.7,0.9,1.6,3.0,12.6,31097,31,56.8
840,303,29,64,64,26.4,5.3,10.1,0.53,0.1,0.2,9.9,0.536,1.1,1.4,2.1,2.4,4.5,1.9,0.2,0.8,1.7,1.7,11.8,10517,54,70.8
841,225,25,60,23,26.9,5.4,12.5,0.429,2.1,5.6,7.0,0.467,1.9,2.2,0.4,2.4,2.8,1.6,0.8,0.2,1.2,1.8,14.7,7742,47,58.2
842,328,26,18,2,16.6,2.0,4.1,0.493,0.8,1.9,2.1,0.5529999999999999,0.2,0.4,0.6,1.2,1.8,0.9,0.4,0.2,0.2,1.2,5.1,926,106,128.2
843,27,24,29,1,13.3,0.7,2.0,0.33899999999999997,0.4,1.1,0.9,0.34600000000000003,0.7,0.9,0.2,0.9,1.0,1.6,0.9,0.2,0.6,1.1,2.4,10238,40,57.8
844,223,23,68,59,28.2,5.0,10.6,0.47200000000000003,0.2,0.8,9.9,0.491,3.7,4.6,1.5,5.3,6.8,2.5,1.0,0.7,1.8,2.1,13.9,8255,61,71.2
845,377,24,69,4,16.7,1.7,4.1,0.423,0.6,1.7,2.4,0.47,0.9,1.1,0.4,3.1,3.4,1.4,0.5,0.2,0.8,1.5,5.0,1364,121,108.2
846,172,31,57,6,21.6,4.4,9.4,0.47100000000000003,0.6,2.1,7.4,0.516,2.0,2.5,1.3,3.8,5.1,1.3,0.8,0.7,1.4,1.7,11.5,51456,28,61.8
847,178,25,56,56,32.4,4.9,7.9,0.622,0.0,0.0,7.9,0.622,3.6,5.3,2.9,7.8,10.7,1.4,0.8,2.3,1.9,2.7,13.5,43741,31,66.2
848,508,29,80,80,36.4,9.5,21.1,0.449,1.2,4.1,17.0,0.485,5.2,7.1,1.9,8.2,10.1,10.3,1.8,0.3,4.8,2.5,25.4,1241129,4,3.5
849,14,29,66,50,26.1,3.1,7.3,0.431,2.0,5.1,2.1,0.539,1.1,1.4,1.4,3.6,5.0,0.9,0.4,0.3,0.6,1.9,9.3,33494,34,62.0
850,19,23,24,0,12.7,0.7,1.7,0.415,0.4,1.3,0.4,0.8,0.2,0.3,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0,4465,60,105.2
851,334,31,61,1,12.0,1.4,2.2,0.642,0.0,0.0,2.2,0.657,0.6,1.1,1.4,2.6,4.0,0.6,0.4,1.1,0.6,2.0,3.5,2264,109,148.8
852,126,23,73,1,12.1,1.8,3.5,0.494,0.1,0.8,2.7,0.593,0.5,0.8,0.6,1.8,2.4,0.5,0.3,0.1,0.5,1.0,4.2,5274,69,128.8
